ra,dec,name,color,radius
160.0460343,-28.0703451,,red,5.0
158.1165449,-27.5293264,,red,5.0
159.47103,-28.44291,,red,5.0
158.375207,-26.8975171,,red,5.0
158.6653461,-26.679388,,red,5.0
160.24771889868,-27.7615641171,,red,5.0
158.7042801,-28.4175239,,red,5.0
157.9560315,-28.966501,,red,5.0
157.7600107,-28.7166751,,red,5.0
157.808811,-28.6654014,,red,5.0
158.0999651,-28.7951865,,red,5.0
157.5091,-28.688,,red,5.0
157.8875812,-28.6493479,,red,5.0
157.9774264,-28.6271019,,red,5.0
157.7059602,-28.575509,,red,5.0
158.1855924,-28.6101509,,red,5.0
156.89375,-29.32861111111,,red,5.0
157.8553648,-29.9532616,,red,5.0
157.7627435,-28.3072505,,red,5.0
157.809,-29.9771,,red,5.0
158.1684664,-28.3477299,,red,5.0
158.7255979,-28.9087117,,red,5.0
158.5691771,-28.5680258,,red,5.0
156.91098812701,-29.79724187553,,red,5.0
156.6249,-28.981,,red,5.0
156.59087684609,-29.19995246267,,red,5.0
158.7618466,-29.5065718,,red,5.0
158.6486061,-28.5681888,,red,5.0
158.661487,-28.5833315,,red,5.0
157.6606757,-27.5929311,,red,5.0
157.9143,-27.5138,,red,5.0
156.1626,-27.8117,,red,5.0
158.1165449,-27.5293264,,red,5.0
159.3631431,-25.2926613,,red,5.0
159.3560044,-25.3191321,,red,5.0
159.2686615,-25.3446598,,red,5.0
159.36041666667,-25.35977777778,,red,5.0
159.3871339,-25.349007,,red,5.0
159.1858981,-25.2624026,,red,5.0
159.463669,-25.3017488,,red,5.0
159.34431973738,-25.06002336825,,red,5.0
159.0921707,-25.3764941,,red,5.0
159.0912469,-25.3806468,,red,5.0
159.524218,-25.0941482,,red,5.0
159.52504166667,-25.09341666667,,red,5.0
159.5419566,-25.1058269,,red,5.0
159.59839,-25.524448,,red,5.0
159.0133,-24.9086,,red,5.0
159.6723914,-25.5928172,,red,5.0
159.5876398,-25.6902312,,red,5.0
159.114,-25.9985,,red,5.0
159.2132597,-26.0411638,,red,5.0
159.4771911,-26.0738282,,red,5.0
158.79324072605,-25.97738904578,,red,5.0
158.6996665,-25.9354133,,red,5.0
159.2114199,-26.1552489,,red,5.0
159.2360975,-26.1942678,,red,5.0
159.0093,-26.1947,,red,5.0
158.8634853,-24.3839738,,red,5.0
159.2295586,-26.2409756,,red,5.0
159.017356,-24.3230999,,red,5.0
159.3125,-26.24888888889,,red,5.0
161.180681,-23.439306,,red,5.0
161.60247970741,-23.26373885675,,red,5.0
161.6983676,-23.327507,,red,5.0
161.394781,-24.283501,,red,5.0
160.948,-24.36355555556,,red,5.0
160.9466912,-24.3679475,,red,5.0
161.4056756,-23.0081423,,red,5.0
160.3239109,-24.0111444,,red,5.0
161.0784615,-22.8262577,,red,5.0
160.95081,-22.8167649,,red,5.0
160.03734,-23.82045,,red,5.0
160.9528225,-22.725849,,red,5.0
160.9580409,-22.7159348,,red,5.0
160.024,-23.876,,red,5.0
161.795,-22.98194444444,,red,5.0
159.9595583,-23.677115,,red,5.0
