ra,dec,name,color,radius
187.3834,13.5105,gal,red,5.0
187.3855,0.8393,gal,red,5.0
187.3978,10.7936,gal,red,5.0
187.4045,7.9328,gal,red,5.0
187.4078,7.8238,gal,red,5.0
187.4082,7.1066,gal,red,5.0
187.4104,11.299,gal,red,5.0
187.4129,3.6131,gal,red,5.0
187.4135,12.5483,gal,red,5.0
187.4193,10.3849,gal,red,5.0
187.4308,17.5155,gal,red,5.0
187.4337,12.8055,gal,red,5.0
187.4357,15.0249,gal,red,5.0
187.4373,17.2874,gal,red,5.0
187.4384,5.9201,gal,red,5.0
187.4422,-1.2952,gal,red,5.0
187.4438,7.9983,gal,red,5.0
187.4472,6.9653,gal,red,5.0
187.4536,13.4296,gal,red,5.0
187.4607,2.0317,gal,red,5.0
187.4632,13.8675,gal,red,5.0
187.4709,11.9623,gal,red,5.0
187.4732,14.0686,gal,red,5.0
187.4779,7.1382,gal,red,5.0
187.4953,0.0272,gal,red,5.0
187.4962,12.3487,gal,red,5.0
187.4979,8.4319,gal,red,5.0
187.5025,7.9294,gal,red,5.0
187.511,9.4032,gal,red,5.0
187.521,8.0733,gal,red,5.0
187.543,10.7795,gal,red,5.0
187.5454,12.1954,gal,red,5.0
187.5575,2.6249,gal,red,5.0
187.5672,10.533,gal,red,5.0
187.5706,9.0852,gal,red,5.0
187.5726,12.3286,gal,red,5.0
187.5766,13.5777,gal,red,5.0
187.6115,4.2463,gal,red,5.0
187.6247,19.673,gal,red,5.0
187.6661,15.1297,gal,red,5.0
187.6693,9.0157,gal,red,5.0
187.675,5.8789,gal,red,5.0
187.686,13.7994,gal,red,5.0
187.693,12.0992,gal,red,5.0
187.6971,7.6053,gal,red,5.0
187.7022,12.0452,gal,red,5.0
187.7043,13.2238,gal,red,5.0
187.7059,12.3909,gal,red,5.0
187.7141,8.3603,gal,red,5.0
187.7177,16.7588,gal,red,5.0
187.732,14.7739,gal,red,5.0
187.7509,15.7305,gal,red,5.0
187.7544,7.7232,gal,red,5.0
187.7595,18.0034,gal,red,5.0
187.7659,1.6757,gal,red,5.0
187.7882,18.22,gal,red,5.0
187.7933,13.0973,gal,red,5.0
187.8029,13.1243,gal,red,5.0
187.8155,12.3318,gal,red,5.0
187.831,12.738,gal,red,5.0
187.8315,12.6115,gal,red,5.0
187.8458,11.4926,gal,red,5.0
187.8465,17.2064,gal,red,5.0
187.8821,11.6031,gal,red,5.0
187.8856,11.6247,gal,red,5.0
187.8891,12.0643,gal,red,5.0
187.9071,14.8602,gal,red,5.0
187.9134,10.8398,gal,red,5.0
187.9143,16.8528,gal,red,5.0
187.9137,3.9399,gal,red,5.0
187.9269,20.4817,gal,red,5.0
187.95,-2.9703,gal,red,5.0
187.9639,12.657,gal,red,5.0
187.9667,12.4818,gal,red,5.0
187.9704,12.2664,gal,red,5.0
187.9744,14.3065,gal,red,5.0
187.9779,15.1239,gal,red,5.0
187.9824,8.6022,gal,red,5.0
187.9831,12.1741,gal,red,5.0
187.9849,11.9724,gal,red,5.0
187.9961,18.3478,gal,red,5.0
188.0032,12.6203,gal,red,5.0
188.0114,11.89,gal,red,5.0
188.0138,16.6879,gal,red,5.0
188.0228,11.8174,gal,red,5.0
188.0389,12.8389,gal,red,5.0
188.0399,15.3009,gal,red,5.0
188.0435,13.4196,gal,red,5.0
188.051,12.0615,gal,red,5.0
188.0592,10.2515,gal,red,5.0
188.08,18.2446,gal,red,5.0
188.0949,16.0187,gal,red,5.0
188.0975,11.263,gal,red,5.0
188.0982,11.8932,gal,red,5.0
188.1061,5.6555,gal,red,5.0
188.1167,0.3892,gal,red,5.0
188.1392,15.4154,gal,red,5.0
188.1397,9.1737,gal,red,5.0
188.1493,8.0925,gal,red,5.0
188.1495,9.8864,gal,red,5.0
188.1505,0.2625,gal,red,5.0
188.1507,18.0231,gal,red,5.0
188.1508,5.3881,gal,red,5.0
188.1521,2.6613,gal,red,5.0
188.1626,10.0921,gal,red,5.0
188.1741,14.0496,gal,red,5.0
188.1777,15.9099,gal,red,5.0
188.1785,15.0361,gal,red,5.0
188.1842,14.1962,gal,red,5.0
188.1936,1.5689,gal,red,5.0
188.195,7.7992,gal,red,5.0
188.2108,2.7978,gal,red,5.0
188.2137,2.629,gal,red,5.0
188.2151,20.1835,gal,red,5.0
188.2321,3.3604,gal,red,5.0
188.2418,4.5784,gal,red,5.0
188.2707,16.2655,gal,red,5.0
188.2814,14.5749,gal,red,5.0
188.2876,10.8362,gal,red,5.0
188.2918,11.3475,gal,red,5.0
188.306,9.3973,gal,red,5.0
188.308,10.9286,gal,red,5.0
188.3084,12.8578,gal,red,5.0
188.326,2.0465,gal,red,5.0
188.3271,17.4593,gal,red,5.0
188.3324,12.8535,gal,red,5.0
188.3364,1.5225,gal,red,5.0
188.3369,7.8545,gal,red,5.0
188.3605,6.6166,gal,red,5.0
188.3728,3.794,gal,red,5.0
188.376,8.6549,gal,red,5.0
188.3819,9.4594,gal,red,5.0
188.4155,9.1741,gal,red,5.0
188.418,12.7372,gal,red,5.0
188.4234,23.9872,gal,red,5.0
188.4258,7.7833,gal,red,5.0
188.4375,10.9957,gal,red,5.0
188.4511,15.1681,gal,red,5.0
188.4529,12.7801,gal,red,5.0
188.4651,13.3225,gal,red,5.0
188.4395,-2.6503,gal,red,5.0
188.482,5.7188,gal,red,5.0
188.4836,10.5781,gal,red,5.0
188.4863,15.3547,gal,red,5.0
188.5086,1.7655,gal,red,5.0
188.5127,7.6993,gal,red,5.0
188.5281,12.7415,gal,red,5.0
188.5357,2.6529,gal,red,5.0
188.548,12.049,gal,red,5.0
188.562,2.2964,gal,red,5.0
188.5662,13.0754,gal,red,5.0
188.5671,16.0585,gal,red,5.0
188.5806,6.4682,gal,red,5.0
188.5844,8.1982,gal,red,5.0
188.5918,2.3259,gal,red,5.0
188.6267,11.7343,gal,red,5.0
188.6276,1.0115,gal,red,5.0
188.6304,9.6233,gal,red,5.0
188.6325,13.5038,gal,red,5.0
188.6341,16.0327,gal,red,5.0
188.6445,18.2027,gal,red,5.0
188.6457,2.5683,gal,red,5.0
188.66,15.6026,gal,red,5.0
188.6645,7.1601,gal,red,5.0
188.6877,6.3009,gal,red,5.0
188.6882,16.0244,gal,red,5.0
188.6915,15.2208,gal,red,5.0
188.7057,17.8142,gal,red,5.0
188.7062,6.8363,gal,red,5.0
188.722,24.3293,gal,red,5.0
188.7605,5.4249,gal,red,5.0
188.7824,13.5644,gal,red,5.0
188.784,13.4854,gal,red,5.0
188.808,10.4318,gal,red,5.0
188.8113,12.2375,gal,red,5.0
188.8343,6.1151,gal,red,5.0
188.8516,5.0482,gal,red,5.0
188.8635,12.7503,gal,red,5.0
188.8668,14.2613,gal,red,5.0
188.8787,6.3338,gal,red,5.0
188.8837,16.6121,gal,red,5.0
188.9023,3.035,gal,red,5.0
188.9052,12.382,gal,red,5.0
188.9081,12.264,gal,red,5.0
188.9102,9.5895,gal,red,5.0
188.9397,12.1814,gal,red,5.0
188.9561,20.2987,gal,red,5.0
188.97,-3.6083,gal,red,5.0
188.9714,11.682,gal,red,5.0
188.9861,10.9362,gal,red,5.0
189.012,7.2004,gal,red,5.0
189.0339,19.3227,gal,red,5.0
189.0439,9.9223,gal,red,5.0
189.1033,10.3847,gal,red,5.0
189.1218,18.3005,gal,red,5.0
189.1256,13.5427,gal,red,5.0
189.1275,13.6385,gal,red,5.0
189.1349,13.7483,gal,red,5.0
189.1378,11.2581,gal,red,5.0
189.1431,11.2394,gal,red,5.0
189.1453,8.0545,gal,red,5.0
189.1457,3.6422,gal,red,5.0
189.1529,14.2259,gal,red,5.0
189.1568,6.6211,gal,red,5.0
189.1644,11.1019,gal,red,5.0
189.175,3.1076,gal,red,5.0
189.1823,-3.0207,gal,red,5.0
189.1964,14.7398,gal,red,5.0
189.2042,4.1046,gal,red,5.0
189.213,12.9588,gal,red,5.0
189.2164,-0.5878,gal,red,5.0
189.2286,12.52,gal,red,5.0
189.229,1.6148,gal,red,5.0
189.2345,14.2178,gal,red,5.0
189.2559,22.0088,gal,red,5.0
189.2626,6.9266,gal,red,5.0
189.2793,5.4216,gal,red,5.0
189.2904,10.2723,gal,red,5.0
189.3219,10.8881,gal,red,5.0
189.3282,0.2134,gal,red,5.0
189.3423,12.287,gal,red,5.0
189.3548,14.3122,gal,red,5.0
189.3705,12.3526,gal,red,5.0
189.3712,4.7514,gal,red,5.0
189.3928,8.482,gal,red,5.0
189.4209,8.5593,gal,red,5.0
189.431,11.8182,gal,red,5.0
189.432,18.2655,gal,red,5.0
189.4387,7.1052,gal,red,5.0
189.4414,18.2973,gal,red,5.0
189.4439,-2.7819,gal,red,5.0
189.4456,-2.5333,gal,red,5.0
189.4516,5.3684,gal,red,5.0
189.4924,24.0444,gal,red,5.0
189.5019,14.1775,gal,red,5.0
189.514,-2.2638,gal,red,5.0
189.5217,1.4775,gal,red,5.0
189.5283,10.0824,gal,red,5.0
189.5289,10.1651,gal,red,5.0
189.5403,13.5807,gal,red,5.0
189.5746,13.1101,gal,red,5.0
189.5771,7.2171,gal,red,5.0
189.5867,7.8913,gal,red,5.0
189.5878,19.5418,gal,red,5.0
189.5905,1.2021,gal,red,5.0
189.6156,14.0772,gal,red,5.0
189.6186,4.319,gal,red,5.0
189.634,10.3766,gal,red,5.0
189.6525,6.5034,gal,red,5.0
189.6563,9.6752,gal,red,5.0
189.7603,0.8497,gal,red,5.0
189.7669,13.3639,gal,red,5.0
189.7696,14.7311,gal,red,5.0
189.774,-2.0123,gal,red,5.0
189.7989,8.0726,gal,red,5.0
189.8018,6.0124,gal,red,5.0
189.8154,11.2698,gal,red,5.0
189.8275,-0.5316,gal,red,5.0
189.8303,4.9439,gal,red,5.0
189.8537,7.9661,gal,red,5.0
189.8628,11.7764,gal,red,5.0
189.8723,0.2852,gal,red,5.0
189.8753,12.6807,gal,red,5.0
189.8761,18.3685,gal,red,5.0
189.9071,10.9757,gal,red,5.0
189.9174,9.3986,gal,red,5.0
189.9283,13.6075,gal,red,5.0
189.9501,12.9739,gal,red,5.0
189.9574,3.9357,gal,red,5.0
189.9595,1.6725,gal,red,5.0
189.9655,15.2977,gal,red,5.0
189.9811,9.9224,gal,red,5.0
189.9814,11.8579,gal,red,5.0
189.9831,10.1762,gal,red,5.0
189.9939,13.7817,gal,red,5.0
190.0076,-3.6069,gal,red,5.0
190.0116,-1.0497,gal,red,5.0
190.0216,5.759,gal,red,5.0
190.0367,-0.3513,gal,red,5.0
190.0432,6.8465,gal,red,5.0
190.0469,9.8961,gal,red,5.0
190.0498,8.3837,gal,red,5.0
190.0558,12.8747,gal,red,5.0
190.0736,6.732,gal,red,5.0
190.0813,14.7149,gal,red,5.0
190.082,15.9353,gal,red,5.0
190.0995,2.6085,gal,red,5.0
190.108,4.0502,gal,red,5.0
190.1129,1.1968,gal,red,5.0
190.1759,5.8148,gal,red,5.0
190.2021,0.4494,gal,red,5.0
190.2099,4.5259,gal,red,5.0
190.2385,15.2752,gal,red,5.0
190.2401,11.9121,gal,red,5.0
190.244,11.1845,gal,red,5.0
190.2545,9.7184,gal,red,5.0
190.2983,1.4102,gal,red,5.0
190.3016,11.886,gal,red,5.0
190.3156,11.3872,gal,red,5.0
190.336,14.7005,gal,red,5.0
190.3453,-3.0577,gal,red,5.0
190.3559,19.2215,gal,red,5.0
190.3705,-3.2537,gal,red,5.0
190.3715,-0.7199,gal,red,5.0
190.3727,10.7631,gal,red,5.0
190.413,1.838,gal,red,5.0
190.4142,12.2474,gal,red,5.0
190.4272,24.518,gal,red,5.0
190.4383,4.0066,gal,red,5.0
190.4447,11.4884,gal,red,5.0
190.4539,11.1914,gal,red,5.0
190.4665,9.4029,gal,red,5.0
190.4761,13.7729,gal,red,5.0
190.4775,9.5846,gal,red,5.0
190.4877,3.8193,gal,red,5.0
190.4972,-3.6672,gal,red,5.0
190.4973,12.9429,gal,red,5.0
190.5112,15.6365,gal,red,5.0
190.5309,11.8281,gal,red,5.0
190.5361,11.7542,gal,red,5.0
190.5379,12.5968,gal,red,5.0
190.5745,3.4689,gal,red,5.0
190.5758,10.5676,gal,red,5.0
190.5774,5.7393,gal,red,5.0
190.5859,17.5098,gal,red,5.0
190.5886,2.0667,gal,red,5.0
190.6105,11.7402,gal,red,5.0
190.6157,0.048,gal,red,5.0
190.6189,1.0976,gal,red,5.0
190.6286,5.7317,gal,red,5.0
190.6299,3.9587,gal,red,5.0
190.6364,-1.3501,gal,red,5.0
190.6553,14.3571,gal,red,5.0
190.6636,19.9462,gal,red,5.0
190.6696,13.2665,gal,red,5.0
190.6705,14.2956,gal,red,5.0
190.6786,0.5923,gal,red,5.0
190.6888,3.4306,gal,red,5.0
190.6916,9.5107,gal,red,5.0
190.7063,2.6918,gal,red,5.0
190.7116,12.3084,gal,red,5.0
190.7185,13.2571,gal,red,5.0
190.7347,3.6766,gal,red,5.0
190.7409,12.287,gal,red,5.0
190.7419,10.682,gal,red,5.0
190.7489,2.101,gal,red,5.0
190.7514,16.0872,gal,red,5.0
190.7593,11.6981,gal,red,5.0
190.7741,24.451,gal,red,5.0
190.7806,7.6549,gal,red,5.0
190.7818,12.0505,gal,red,5.0
190.7842,14.52,gal,red,5.0
190.7932,11.0369,gal,red,5.0
190.8238,-0.6446,gal,red,5.0
190.8266,-1.4673,gal,red,5.0
190.8376,3.4202,gal,red,5.0
190.8459,5.7657,gal,red,5.0
190.8466,14.1725,gal,red,5.0
190.8507,24.5251,gal,red,5.0
190.8788,11.0471,gal,red,5.0
190.8865,11.5809,gal,red,5.0
190.9036,1.1501,gal,red,5.0
190.9164,11.5527,gal,red,5.0
190.928,16.3938,gal,red,5.0
190.9501,8.7607,gal,red,5.0
190.9623,-0.561,gal,red,5.0
190.9627,11.467,gal,red,5.0
190.972,10.7455,gal,red,5.0
190.9729,2.6334,gal,red,5.0
190.9753,16.5474,gal,red,5.0
190.9865,13.1257,gal,red,5.0
190.9903,5.2132,gal,red,5.0
191.006,4.02,gal,red,5.0
191.0185,13.2509,gal,red,5.0
191.0331,3.0062,gal,red,5.0
191.0391,11.1766,gal,red,5.0
191.0392,12.1154,gal,red,5.0
191.0487,3.6068,gal,red,5.0
191.0501,12.9419,gal,red,5.0
191.0622,2.462,gal,red,5.0
191.0724,2.6674,gal,red,5.0
191.0875,6.0899,gal,red,5.0
191.1041,24.9036,gal,red,5.0
191.1202,0.4683,gal,red,5.0
191.1224,13.4985,gal,red,5.0
191.1393,1.7369,gal,red,5.0
191.1402,-2.3195,gal,red,5.0
191.1433,1.2753,gal,red,5.0
191.1748,5.4303,gal,red,5.0
191.1891,12.3508,gal,red,5.0
191.1918,8.9802,gal,red,5.0
191.1975,12.0647,gal,red,5.0
191.198,8.1071,gal,red,5.0
191.216,16.4185,gal,red,5.0
191.2733,10.901,gal,red,5.0
191.2901,10.6303,gal,red,5.0
191.2998,10.3246,gal,red,5.0
191.3142,7.6157,gal,red,5.0
191.3361,21.4272,gal,red,5.0
191.3775,20.8159,gal,red,5.0
191.3828,13.3318,gal,red,5.0
191.3831,-0.536,gal,red,5.0
191.3887,10.4905,gal,red,5.0
191.3969,1.9887,gal,red,5.0
191.406,13.3284,gal,red,5.0
191.4175,9.4062,gal,red,5.0
191.4233,-2.0309,gal,red,5.0
191.4377,12.2357,gal,red,5.0
191.4493,-0.4317,gal,red,5.0
191.5186,8.4763,gal,red,5.0
191.5302,-3.269,gal,red,5.0
191.5639,10.2054,gal,red,5.0
191.5685,2.0462,gal,red,5.0
191.6382,3.2989,gal,red,5.0
191.6567,22.2464,gal,red,5.0
191.6593,9.3072,gal,red,5.0
191.7059,2.7138,gal,red,5.0
191.7065,3.0068,gal,red,5.0
191.7272,2.3599,gal,red,5.0
191.7313,10.1825,gal,red,5.0
191.7541,-1.5781,gal,red,5.0
191.8012,-1.5694,gal,red,5.0
191.8138,10.2036,gal,red,5.0
191.8176,11.7607,gal,red,5.0
191.836,12.1664,gal,red,5.0
191.9138,9.1576,gal,red,5.0
191.9346,12.1333,gal,red,5.0
191.9403,13.7617,gal,red,5.0
191.9448,4.3376,gal,red,5.0
191.9984,4.4334,gal,red,5.0
191.9992,4.6949,gal,red,5.0
192.0565,-3.3323,gal,red,5.0
192.0628,10.9835,gal,red,5.0
192.0951,5.1379,gal,red,5.0
192.0958,8.4875,gal,red,5.0
192.1128,10.5581,gal,red,5.0
192.1823,11.9694,gal,red,5.0
192.2309,14.9079,gal,red,5.0
192.2434,10.5867,gal,red,5.0
192.2984,3.3888,gal,red,5.0
192.316,4.6565,gal,red,5.0
192.3568,4.3921,gal,red,5.0
192.4034,21.9182,gal,red,5.0
192.4126,15.1657,gal,red,5.0
192.4152,12.6259,gal,red,5.0
192.4259,5.4893,gal,red,5.0
192.4426,11.226,gal,red,5.0
192.4458,3.8425,gal,red,5.0
192.4593,2.8513,gal,red,5.0
192.4847,2.5103,gal,red,5.0
192.4902,5.311,gal,red,5.0
192.4966,5.821,gal,red,5.0
192.5304,2.2478,gal,red,5.0
192.5603,10.54,gal,red,5.0
192.6307,17.4721,gal,red,5.0
192.6574,9.879,gal,red,5.0
192.6626,1.4645,gal,red,5.0
192.6948,4.8899,gal,red,5.0
192.7475,9.0784,gal,red,5.0
192.7509,1.8459,gal,red,5.0
192.8509,10.5797,gal,red,5.0
192.8875,19.723,gal,red,5.0
192.9232,13.0951,gal,red,5.0
192.9801,12.083,gal,red,5.0
192.982,8.8782,gal,red,5.0
193.0372,3.1209,gal,red,5.0
193.0726,11.3143,gal,red,5.0
193.1406,-1.7304,gal,red,5.0
193.1427,12.2576,gal,red,5.0
193.1521,-2.0626,gal,red,5.0
193.1846,15.8463,gal,red,5.0
193.2059,1.7345,gal,red,5.0
193.2216,-0.8226,gal,red,5.0
193.2331,11.2307,gal,red,5.0
193.2458,14.4003,gal,red,5.0
193.2469,22.4155,gal,red,5.0
193.2656,7.6834,gal,red,5.0
193.3105,4.4634,gal,red,5.0
193.3384,1.2692,gal,red,5.0
193.3509,1.9315,gal,red,5.0
193.3584,8.0355,gal,red,5.0
193.4161,1.575,gal,red,5.0
193.4174,4.0758,gal,red,5.0
193.4304,4.1542,gal,red,5.0
193.4618,9.7101,gal,red,5.0
193.4803,19.2594,gal,red,5.0
193.5079,-1.5083,gal,red,5.0
193.509,9.4471,gal,red,5.0
193.5209,-0.1012,gal,red,5.0
193.5526,0.8026,gal,red,5.0
193.5566,8.3586,gal,red,5.0
193.6574,1.3258,gal,red,5.0
193.6734,2.1042,gal,red,5.0
193.6832,8.0531,gal,red,5.0
193.6841,13.2371,gal,red,5.0
193.6891,18.1349,gal,red,5.0
193.693,15.5918,gal,red,5.0
193.7024,19.177,gal,red,5.0
193.7128,2.6525,gal,red,5.0
193.7132,-1.3644,gal,red,5.0
193.7182,10.9619,gal,red,5.0
193.7619,8.0656,gal,red,5.0
193.7669,7.7216,gal,red,5.0
193.793,7.918,gal,red,5.0
193.802,0.1161,gal,red,5.0
193.8147,2.8966,gal,red,5.0
193.8375,8.2193,gal,red,5.0
193.9054,-1.3297,gal,red,5.0
193.9063,-0.2065,gal,red,5.0
193.9141,-0.2635,gal,red,5.0
193.9539,4.3042,gal,red,5.0
193.9556,4.0123,gal,red,5.0
193.9932,-1.3477,gal,red,5.0
194.0824,10.1891,gal,red,5.0
194.1829,11.9319,gal,red,5.0
194.2147,16.5067,gal,red,5.0
194.2228,8.1614,gal,red,5.0
194.2377,4.0647,gal,red,5.0
194.2392,-1.6937,gal,red,5.0
194.2515,1.0283,gal,red,5.0
194.2644,9.3831,gal,red,5.0
194.3004,-1.7069,gal,red,5.0
194.4022,9.3128,gal,red,5.0
194.4359,2.6923,gal,red,5.0
194.4835,-2.1834,gal,red,5.0
194.5049,1.5766,gal,red,5.0
194.5373,14.8587,gal,red,5.0
194.5734,14.5564,gal,red,5.0
194.5784,13.3915,gal,red,5.0
194.5841,13.3132,gal,red,5.0
194.65,17.8132,gal,red,5.0
194.6505,1.7057,gal,red,5.0
194.7197,13.1519,gal,red,5.0
194.7224,13.1131,gal,red,5.0
194.736,-3.307,gal,red,5.0
194.776,14.4297,gal,red,5.0
194.9247,10.7278,gal,red,5.0
194.9276,11.0774,gal,red,5.0
194.9382,-0.8711,gal,red,5.0
194.9683,3.6329,gal,red,5.0
195.0434,12.4844,gal,red,5.0
195.104,13.6706,gal,red,5.0
195.1633,2.5013,gal,red,5.0
195.2441,-0.0277,gal,red,5.0
195.2531,-1.9777,gal,red,5.0
195.2654,-1.9529,gal,red,5.0
195.2784,-3.3762,gal,red,5.0
195.3739,16.5724,gal,red,5.0
195.4676,8.5581,gal,red,5.0
195.472,2.4607,gal,red,5.0
195.6697,1.0737,gal,red,5.0
195.674,21.9979,gal,red,5.0
195.6745,5.958,gal,red,5.0
195.7047,3.9768,gal,red,5.0
195.7545,7.8522,gal,red,5.0
195.7744,3.9921,gal,red,5.0
195.8347,17.986,gal,red,5.0
195.9035,24.5264,gal,red,5.0
195.9342,2.0401,gal,red,5.0
195.9357,17.2473,gal,red,5.0
195.9684,10.9729,gal,red,5.0
196.1324,-2.988,gal,red,5.0
196.1349,-3.5732,gal,red,5.0
196.167,18.7441,gal,red,5.0
196.5966,10.4338,gal,red,5.0
196.7328,14.8071,gal,red,5.0
196.7343,21.2284,gal,red,5.0
196.8465,17.7911,gal,red,5.0
197.1183,20.0341,gal,red,5.0
197.1429,21.0497,gal,red,5.0
197.3368,21.716,gal,red,5.0
197.4979,23.2381,gal,red,5.0
197.5034,18.9249,gal,red,5.0
197.6015,21.5751,gal,red,5.0
197.6103,24.921,gal,red,5.0
197.9041,22.9154,gal,red,5.0
197.9549,21.589,gal,red,5.0
198.0279,24.0951,gal,red,5.0
198.1391,7.1844,gal,red,5.0
198.1791,22.8333,gal,red,5.0
198.2632,23.0844,gal,red,5.0
198.4473,10.0532,gal,red,5.0
198.9845,17.7606,gal,red,5.0
199.218,12.5486,gal,red,5.0
199.4285,-1.0013,gal,red,5.0
199.5318,24.7424,gal,red,5.0
175.4402,-1.9013,gal,red,5.0
175.618,2.1806,gal,red,5.0
175.7935,14.2236,gal,red,5.0
176.1911,9.213,gal,red,5.0
176.2261,2.1632,gal,red,5.0
176.2834,-0.9883,gal,red,5.0
176.5994,13.8272,gal,red,5.0
176.6104,19.5034,gal,red,5.0
177.2456,-0.471,gal,red,5.0
177.651,-0.567,gal,red,5.0
177.6954,-3.2618,gal,red,5.0
178.0493,0.7425,gal,red,5.0
178.084,15.4603,gal,red,5.0
178.4967,12.1977,gal,red,5.0
178.5503,-0.4826,gal,red,5.0
178.7573,1.6501,gal,red,5.0
179.3434,1.7821,gal,red,5.0
179.6911,-1.4616,gal,red,5.0
179.7885,1.4941,gal,red,5.0
180.1987,-0.0236,gal,red,5.0
180.9915,-3.2758,gal,red,5.0
181.048,10.8543,gal,red,5.0
181.1985,10.5957,gal,red,5.0
181.2256,-2.1192,gal,red,5.0
181.2589,-0.6923,gal,red,5.0
181.2796,-0.1106,gal,red,5.0
181.3863,14.49,gal,red,5.0
181.738,0.663,gal,red,5.0
182.4277,20.0473,gal,red,5.0
182.6704,14.6462,gal,red,5.0
183.0182,12.7411,gal,red,5.0
183.0662,-0.5648,gal,red,5.0
183.1064,2.81,gal,red,5.0
183.1569,0.3588,gal,red,5.0
183.2171,1.2997,gal,red,5.0
183.3901,14.4808,gal,red,5.0
183.3993,13.0348,gal,red,5.0
183.4069,1.0633,gal,red,5.0
183.4116,-1.2935,gal,red,5.0
183.4378,-0.2827,gal,red,5.0
183.6471,5.677,gal,red,5.0
183.6535,9.6898,gal,red,5.0
183.7664,13.0321,gal,red,5.0
183.9426,10.6986,gal,red,5.0
183.972,13.2158,gal,red,5.0
183.9772,6.4012,gal,red,5.0
183.9854,9.651,gal,red,5.0
184.05,8.3735,gal,red,5.0
184.094,13.307,gal,red,5.0
184.373,14.8862,gal,red,5.0
184.3779,6.6975,gal,red,5.0
184.5013,8.1653,gal,red,5.0
184.546,9.4995,gal,red,5.0
184.712,7.862,gal,red,5.0
184.7139,12.5981,gal,red,5.0
184.7339,4.786,gal,red,5.0
184.7585,13.9825,gal,red,5.0
184.7745,5.7388,gal,red,5.0
184.8139,6.3071,gal,red,5.0
184.8233,5.8759,gal,red,5.0
184.8411,7.871,gal,red,5.0
184.8578,0.2126,gal,red,5.0
184.8774,14.8776,gal,red,5.0
184.9179,2.0803,gal,red,5.0
184.9261,5.5385,gal,red,5.0
184.9389,5.4566,gal,red,5.0
184.9548,6.015,gal,red,5.0
184.9558,5.4634,gal,red,5.0
184.9647,5.9965,gal,red,5.0
184.973,6.6658,gal,red,5.0
185.0743,6.0019,gal,red,5.0
185.0888,0.3676,gal,red,5.0
185.0899,5.3864,gal,red,5.0
185.12,-1.8392,gal,red,5.0
185.1279,13.5191,gal,red,5.0
185.1413,2.9679,gal,red,5.0
185.2021,5.6399,gal,red,5.0
185.2596,3.7218,gal,red,5.0
185.2738,0.5527,gal,red,5.0
185.3051,10.6256,gal,red,5.0
185.3635,15.0211,gal,red,5.0
185.4826,-1.5934,gal,red,5.0
185.5615,14.142,gal,red,5.0
185.5902,10.6016,gal,red,5.0
185.6658,6.2262,gal,red,5.0
185.6874,15.5004,gal,red,5.0
185.7758,5.2503,gal,red,5.0
185.8171,7.6871,gal,red,5.0
185.8956,6.0818,gal,red,5.0
185.8974,16.7226,gal,red,5.0
185.9906,16.6931,gal,red,5.0
186.0264,2.0931,gal,red,5.0
186.0524,0.5662,gal,red,5.0
186.0613,8.5369,gal,red,5.0
186.2305,11.7042,gal,red,5.0
186.2671,10.1012,gal,red,5.0
186.3014,14.7622,gal,red,5.0
186.3103,11.8495,gal,red,5.0
186.3115,15.6074,gal,red,5.0
186.325,4.9247,gal,red,5.0
186.3316,-1.5988,gal,red,5.0
186.3895,4.8078,gal,red,5.0
186.428,0.5727,gal,red,5.0
186.5053,8.1935,gal,red,5.0
186.5632,12.9637,gal,red,5.0
186.5943,12.7864,gal,red,5.0
186.6234,8.8715,gal,red,5.0
186.7353,12.9613,gal,red,5.0
186.7657,12.8666,gal,red,5.0
186.7972,7.263,gal,red,5.0
186.8379,13.1113,gal,red,5.0
186.8607,11.1077,gal,red,5.0
186.8642,12.2905,gal,red,5.0
186.8826,9.5958,gal,red,5.0
186.8891,10.0038,gal,red,5.0
186.9029,8.1543,gal,red,5.0
186.9135,12.88,gal,red,5.0
186.9187,13.0784,gal,red,5.0
186.9355,12.9842,gal,red,5.0
186.9388,12.8722,gal,red,5.0
186.9429,1.5996,gal,red,5.0
186.9732,12.2933,gal,red,5.0
187.0784,8.7297,gal,red,5.0
187.1141,18.415,gal,red,5.0
187.1218,17.0846,gal,red,5.0
187.2116,-1.9396,gal,red,5.0
187.2306,8.8172,gal,red,5.0
187.24,13.242,gal,red,5.0
187.2413,-1.6026,gal,red,5.0
187.2459,3.5706,gal,red,5.0
187.2503,13.9784,gal,red,5.0
187.2626,13.184,gal,red,5.0
187.2663,0.1037,gal,red,5.0
187.3109,-1.3653,gal,red,5.0
187.3387,8.1566,gal,red,5.0
187.3438,11.4339,gal,red,5.0
187.5088,-0.4105,gal,red,5.0
187.5093,13.6362,gal,red,5.0
187.5212,17.3979,gal,red,5.0
187.5896,-1.6381,gal,red,5.0
187.6332,12.4902,gal,red,5.0
187.6352,10.2611,gal,red,5.0
187.6913,11.3432,gal,red,5.0
187.6992,0.9758,gal,red,5.0
187.7263,0.964,gal,red,5.0
187.7383,11.4831,gal,red,5.0
187.7406,12.2707,gal,red,5.0
187.7488,8.0778,gal,red,5.0
187.8195,0.994,gal,red,5.0
187.8211,13.828,gal,red,5.0
187.8344,-1.6959,gal,red,5.0
187.8527,9.4742,gal,red,5.0
187.9957,1.8437,gal,red,5.0
187.9972,14.4197,gal,red,5.0
